theIndex,GeocoderAddress,GeocoderCountry,GeocoderState,GeocoderCity,GeocoderX,GeocoderY,CityCountyScale,Url,Date
60304,"York County, Maine, United States",United States,Maine,,-70.6546639,43.4229305,True,http://twitter.com/UNHExtension_HC/statuses/487296078405177344,2014-07-10 18:03:33
60358,"New Brunswick / Nouveau-Brunswick, Canada",Canada,New Brunswick / Nouveau-Brunswick,,-66.750183,46.500283,False,http://twitter.com/AgInstitute/statuses/485071964940550144,2014-07-04 14:45:43
60380,"New Brunswick / Nouveau-Brunswick, Canada",Canada,New Brunswick / Nouveau-Brunswick,,-66.750183,46.500283,False,http://twitter.com/NewBrunswickNow/statuses/484822924063305728,2014-07-03 22:16:07
60381,"New Brunswick / Nouveau-Brunswick, Canada",Canada,New Brunswick / Nouveau-Brunswick,,-66.750183,46.500283,False,http://twitter.com/CBCNB/statuses/484820591942176769,2014-07-03 22:06:51
60453,"New York, United States",United States,New York,,-75.8449946,43.1561681,False,http://twitter.com/MIVegPathology/statuses/482537924127227904,2014-06-27 14:56:20
60459,"Ontario, Canada",Canada,Ontario,,-86.000977,50.000678,False,http://twitter.com/Holmesagro/statuses/482256663752093696,2014-06-26 20:18:43
60475,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/HortiBiz/statuses/481145901847564289,2014-06-23 18:44:56
60475,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/HortiBiz/statuses/481145901847564289,2014-06-23 18:44:56
60475,"New York, United States",United States,New York,,-75.8449946,43.1561681,False,http://twitter.com/HortiBiz/statuses/481145901847564289,2014-06-23 18:44:56
60511,United Kingdom,United Kingdom,,,-3.2765753,54.7023545,False,http://twitter.com/Qualiplante/statuses/478810021690875905,2014-06-17 08:02:59
60511,Nigeria,Nigeria,,,7.9999721,9.6000359,False,http://twitter.com/Qualiplante/statuses/478810021690875905,2014-06-17 08:02:59
60544,United Kingdom,United Kingdom,,,-3.2765753,54.7023545,False,http://twitter.com/ProMED_mail/statuses/476808431077031936,2014-06-11 19:29:23
60544,Nigeria,Nigeria,,,7.9999721,9.6000359,False,http://twitter.com/ProMED_mail/statuses/476808431077031936,2014-06-11 19:29:23
60573,"Eden, England, United Kingdom",United Kingdom,England,,-2.671522203,54.6056481,True,http://twitter.com/SarpoUK/statuses/475000505601888256,2014-06-06 19:45:20
60880,Canada,Canada,,,-107.991707,61.0666922,False,http://twitter.com/ProMED_mail/statuses/460794129660641280,2014-04-28 14:54:16
60907,India,India,,,78.6677428,22.3511148,False,http://twitter.com/BS_PP/statuses/458754733214146560,2014-04-22 23:50:26
60916,"Alberta, Canada",Canada,Alberta,,-115.002136,55.001251,False,http://twitter.com/PotatoPro/statuses/456875463697133570,2014-04-17 19:22:53
60924,España,España,,,-4.8379791,39.3260685,False,http://twitter.com/redepapa/statuses/456036873421750273,2014-04-15 11:50:38
60940,India,India,,,78.6677428,22.3511148,False,http://twitter.com/Prof_GD_Foster/statuses/454225391771590656,2014-04-10 11:52:27
61038,বাংলাদেশ,বাংলাদেশ,,,90.2934413,24.4769288,False,http://twitter.com/Qualiplante/statuses/446980221921951744,2014-03-21 12:02:44
61042,বাংলাদেশ,বাংলাদেশ,,,90.2934413,24.4769288,False,http://twitter.com/ProMED_mail/statuses/446854523093397505,2014-03-21 03:43:15
61606,"Alberta, Canada",Canada,Alberta,,-115.002136,55.001251,False,http://twitter.com/PotatoPro/statuses/425803862239236096,2014-01-22 01:35:26
61665,Bolivia,Bolivia,,,-64.9912286,-17.0568696,False,http://twitter.com/redepapa/statuses/420949860519792641,2014-01-08 16:07:22
61927,"North Dakota, United States",United States,North Dakota,,-100.540737,47.6201461,False,http://twitter.com/JodiBoe/statuses/387282742213218305,2013-10-07 18:26:15
61987,"Maryland, United States",United States,Maryland,,-76.9382069,39.5162401,False,http://twitter.com/SaraMeagher/statuses/380323751097020416,2013-09-18 13:33:42
61987,"Allegany County, Maryland, United States",United States,Maryland,,-78.6550628,39.6572451,True,http://twitter.com/SaraMeagher/statuses/380323751097020416,2013-09-18 13:33:42
61993,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/syngentacanada/statuses/379654814403403776,2013-09-16 17:15:36
62001,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/AGCanadadotcom/statuses/378538092526714881,2013-09-13 15:18:08
62002,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/MBCooperator/statuses/378534723145850880,2013-09-13 15:04:45
62010,Ecuador,Ecuador,,,-79.3666965,-1.3397668,False,http://twitter.com/Cipotato/statuses/378259333454102528,2013-09-12 20:50:27
62015,Ecuador,Ecuador,,,-79.3666965,-1.3397668,False,http://twitter.com/redepapa/statuses/377827823677083648,2013-09-11 16:15:47
62024,"Illinois, United States",United States,Illinois,,-89.4337288,40.0796606,False,http://twitter.com/yardbutler/statuses/377562621198995456,2013-09-10 22:41:58
62025,"Illinois, United States",United States,Illinois,,-89.4337288,40.0796606,False,http://twitter.com/skporter/statuses/377561232909533185,2013-09-10 22:36:27
62036,"Sandusky County, Ohio, United States",United States,Ohio,,-83.1555438,41.2951563,True,http://twitter.com/ontariotomato/statuses/377120432803307520,2013-09-09 17:24:52
62038,"Sandusky County, Ohio, United States",United States,Ohio,,-83.1555438,41.2951563,True,http://twitter.com/OhioVeggieDoc/statuses/377114255260385280,2013-09-09 17:00:19
62079,"Michigan, United States",United States,Michigan,,-84.6824346,43.6211955,False,http://twitter.com/SyngentaUS/statuses/374911259097182208,2013-09-03 15:06:24
62097,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/JLFToday/statuses/374231570661797888,2013-09-01 18:05:34
62098,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/AgNews/statuses/374230667909144576,2013-09-01 18:01:58
62101,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/AgHelper/statuses/374103916046082049,2013-09-01 09:38:18
62101,"Tippecanoe County, Indiana, United States",United States,Indiana,,-86.8879689,40.3916066,True,http://twitter.com/AgHelper/statuses/374103916046082049,2013-09-01 09:38:18
62144,"Connecticut, United States",United States,Connecticut,,-72.7342163,41.6500201,False,http://twitter.com/ConnGardener/statuses/370992096984846336,2013-08-23 19:33:03
62164,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/Indiana1stNews/statuses/370581065628262400,2013-08-22 16:19:45
62170,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/Indiana_Guide/statuses/370561106160254977,2013-08-22 15:00:27
62174,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/ISDAgov/statuses/370538288177610752,2013-08-22 13:29:46
62178,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/therepublicnews/statuses/370490225945882625,2013-08-22 10:18:47
62183,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/newsindiana/statuses/370462259015086081,2013-08-22 08:27:40
62186,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/GemmaAgricultur/statuses/370285744612331520,2013-08-21 20:46:15
62188,"Indiana, United States",United States,Indiana,,-86.1746933,40.3270127,False,http://twitter.com/PurdueAg/statuses/370272784938582016,2013-08-21 19:54:45
62194,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/BrothersProduce/statuses/370210935475957760,2013-08-21 15:48:59
62196,"Carol Beach, Pleasant Prairie, Kenosha County, Wisconsin, 60096, United States",United States,Wisconsin,,-87.8092396,42.5122429,True,http://twitter.com/thepacker/statuses/370203643581972480,2013-08-21 15:20:01
62201,"Ontario, Canada",Canada,Ontario,,-86.000977,50.000678,False,http://twitter.com/CherylTrueman/statuses/369919151130701825,2013-08-20 20:29:33
62202,"Ontario, Canada",Canada,Ontario,,-86.000977,50.000678,False,http://twitter.com/ontariotomato/statuses/369895977248776192,2013-08-20 18:57:27
62243,"Saint Lawrence County, New York, United States",United States,New York,,-75.0657043,44.4973591,True,http://twitter.com/pnuts_mama/statuses/367368892131573760,2013-08-13 19:35:43
62244,"Saint Lawrence County, New York, United States",United States,New York,,-75.0657043,44.4973591,True,http://twitter.com/NYFarmBureau/statuses/367368836472786945,2013-08-13 19:35:30
62245,"Saint Lawrence County, New York, United States",United States,New York,,-75.0657043,44.4973591,True,http://twitter.com/CornellCALS/statuses/367367839034126336,2013-08-13 19:31:32
62261,"Saint Lawrence County, New York, United States",United States,New York,,-75.0657043,44.4973591,True,http://twitter.com/HungerArticles/statuses/366795736454676480,2013-08-12 05:38:12
62261,"North Country, Wheelerville, Town of Caroga, Fulton County, New York, 12032, United States",United States,New York,,-74.480535,43.1645898,True,http://twitter.com/HungerArticles/statuses/366795736454676480,2013-08-12 05:38:12
62267,"Kalamazoo County, Michigan, United States",United States,Michigan,,-85.5372797,42.2494968,True,http://twitter.com/LinaMar61033945/statuses/365942383902339072,2013-08-09 21:07:17
62279,"Kalamazoo, Kalamazoo County, Michigan, United States",United States,Michigan,Kalamazoo,-85.5872286,42.291707,True,http://twitter.com/late_blight/statuses/365623167848427521,2013-08-08 23:58:50
62285,"Sherburne County, Minnesota, United States",United States,Minnesota,,-93.7459202,45.4427088,True,http://twitter.com/L_Rossnagel/statuses/365112645390565378,2013-08-07 14:10:12
62285,"Minnesota, United States",United States,Minnesota,,-94.6113288,45.9896587,False,http://twitter.com/L_Rossnagel/statuses/365112645390565378,2013-08-07 14:10:12
62286,"Sherburne County, Minnesota, United States",United States,Minnesota,,-93.7459202,45.4427088,True,http://twitter.com/spudology/statuses/365103504618045442,2013-08-07 13:33:53
62286,"Minnesota, United States",United States,Minnesota,,-94.6113288,45.9896587,False,http://twitter.com/spudology/statuses/365103504618045442,2013-08-07 13:33:53
62353,"Wayne County, Ohio, United States",United States,Ohio,,-81.9034617,40.8615819,True,http://twitter.com/OhioVeggieDoc/statuses/362244746103623682,2013-07-30 16:14:12
62386,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/ConnGardener/statuses/361617457410084866,2013-07-28 22:41:35
62387,Colombia,Colombia,,,-72.9088133,4.099917,False,http://twitter.com/PotatoPro/statuses/361541605137711106,2013-07-28 17:40:10
62479,"Vermont, United States",United States,Vermont,,-72.5002608,44.5990718,False,http://twitter.com/bgblogging/statuses/359689086010785793,2013-07-23 14:58:55
62495,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/NCAgriculture/statuses/359399760865669121,2013-07-22 19:49:14
62501,"Alberta, Canada",Canada,Alberta,,-115.002136,55.001251,False,http://twitter.com/jabare1/statuses/358792533381349379,2013-07-21 03:36:20
62538,"New York, United States",United States,New York,,-75.8449946,43.1561681,False,http://twitter.com/CherylTrueman/statuses/357880469108428800,2013-07-18 15:12:07
62587,United States,United States,,,-100.445882,39.7837304,False,http://twitter.com/localinannarbor/statuses/355806543981182977,2013-07-12 21:51:05
62588,"Allegan County, Michigan, United States",United States,Michigan,,-85.8861492,42.5867203,True,http://twitter.com/ray_janssen/statuses/355793416497545217,2013-07-12 20:58:55
62591,"Oneida County, New York, United States",United States,New York,,-75.4039155,43.2144051,True,http://twitter.com/uticaphoenix/statuses/355755508180844544,2013-07-12 18:28:17
62593,"Cheshire County, New Hampshire, United States",United States,New Hampshire,,-72.2834412,42.9525022,True,http://twitter.com/SeacoastEatLocl/statuses/355749678526119936,2013-07-12 18:05:07
62593,"New Hampshire, United States",United States,New Hampshire,,-71.6553992,43.4849133,False,http://twitter.com/SeacoastEatLocl/statuses/355749678526119936,2013-07-12 18:05:07
62600,"Massachusetts, United States",United States,Massachusetts,,-72.032366,42.3788774,False,http://twitter.com/ConnGardener/statuses/355507347248001026,2013-07-12 02:02:11
62600,"New Jersey, United States",United States,New Jersey,,-74.4041622,40.0757384,False,http://twitter.com/ConnGardener/statuses/355507347248001026,2013-07-12 02:02:11
62624,"Salem County, New Jersey, United States",United States,New Jersey,,-75.3488201,39.5980987,True,http://twitter.com/potatodiseases/statuses/354628487115571201,2013-07-09 15:49:54
62631,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/eonelson/statuses/354261117717065729,2013-07-08 15:30:06
62762,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/potatodiseases/statuses/350758302805790720,2013-06-28 23:31:10
62763,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/late_blight/statuses/350758045808201730,2013-06-28 23:30:09
62772,"Virginia, United States",United States,Virginia,,-78.4927721,37.1232245,False,http://twitter.com/LolaMosk3/statuses/349934880735506434,2013-06-26 16:59:11
62772,"Maryland, United States",United States,Maryland,,-76.9382069,39.5162401,False,http://twitter.com/LolaMosk3/statuses/349934880735506434,2013-06-26 16:59:11
62773,"Virginia, United States",United States,Virginia,,-78.4927721,37.1232245,False,http://twitter.com/ConnGardener/statuses/349931929811959808,2013-06-26 16:47:28
62773,"Maryland, United States",United States,Maryland,,-76.9382069,39.5162401,False,http://twitter.com/ConnGardener/statuses/349931929811959808,2013-06-26 16:47:28
63193,México,México,,,-102.0077097,23.6585116,False,http://twitter.com/marcohbello/statuses/323836921635799040,2013-04-15 16:35:13
63254,"Antalya, Muratpaşa, Antalya, Akdeniz Bölgesi, 07386, Türkiye",Türkiye,,Antalya,30.7074549,36.8872942,True,http://twitter.com/mjbanfield/statuses/318353924392378368,2013-03-31 13:27:44
63474,Africa,,,,17.7578122,11.5024338,False,http://twitter.com/redepapa/statuses/303586930606628865,2013-02-18 19:28:59
63919,India,India,,,78.6677428,22.3511148,False,http://twitter.com/Ricardo_Oliva_P/statuses/272214604178944000,2012-11-24 05:46:33
63921,中国,中国,,,104.999927,35.000074,False,http://twitter.com/Ricardo_Oliva_P/statuses/271957520933867520,2012-11-23 12:45:00
63921,India,India,,,78.6677428,22.3511148,False,http://twitter.com/Ricardo_Oliva_P/statuses/271957520933867520,2012-11-23 12:45:00
63923,中国,中国,,,104.999927,35.000074,False,http://twitter.com/KamounLab/statuses/271942152387440640,2012-11-23 11:43:56
63923,India,India,,,78.6677428,22.3511148,False,http://twitter.com/KamounLab/statuses/271942152387440640,2012-11-23 11:43:56
64059,United Kingdom,United Kingdom,,,-3.2765753,54.7023545,False,http://twitter.com/SpudSmartMag/statuses/257956159514886144,2012-10-15 21:28:35
64195,"Delaware, United States",United States,Delaware,,-75.4013315,38.6920451,False,http://twitter.com/hortamericas/statuses/243762588712849408,2012-09-06 17:28:24
64202,"Delaware, United States",United States,Delaware,,-75.4013315,38.6920451,False,http://twitter.com/1SourceDE/statuses/243474554666774528,2012-09-05 22:23:52
64203,"New Castle County, Delaware, United States",United States,Delaware,,-75.662956,39.6159851,True,http://twitter.com/UDcanr/statuses/243418760344637441,2012-09-05 18:42:09
64215,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/UWEXCoopExt/statuses/241695907563859968,2012-09-01 00:36:09
64236,"Essex County, Southwestern Ontario, Ontario, Canada",Canada,Ontario,,-82.7120106,42.2354142,True,http://twitter.com/ontariotomato/statuses/241179162822467584,2012-08-30 14:22:47
64240,"Essex County, Southwestern Ontario, Ontario, Canada",Canada,Ontario,,-82.7120106,42.2354142,True,http://twitter.com/ontariotomato/statuses/240839814063206401,2012-08-29 15:54:20
64304,"Onondaga County, New York, United States",United States,New York,,-76.2257127,43.015598,True,http://twitter.com/Onondaga/statuses/237618968075046912,2012-08-20 18:35:51
64306,"Onondaga County, New York, United States",United States,New York,,-76.2257127,43.015598,True,http://twitter.com/UticaNY/statuses/237613451797729280,2012-08-20 18:13:56
64307,"Onondaga County, New York, United States",United States,New York,,-76.2257127,43.015598,True,http://twitter.com/NHNewsTweets/statuses/237613452531740672,2012-08-20 18:13:56
64309,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/SpudSmartMag/statuses/237562580590276609,2012-08-20 14:51:47
64321,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/TheSickestPuppy/statuses/236838217868005376,2012-08-18 14:53:26
64322,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/mbpotatoes/statuses/236837463086206976,2012-08-18 14:50:26
64348,"Eastern Caribbean Center, Campus East Road, Charlotte Amalie West, Saint Thomas - Saint John District, United States Virgin Islands, 00803, United States",United States,United States Virgin Islands,,-64.968387,18.3430146,True,http://twitter.com/PhytophthoraLab/statuses/233910393234395136,2012-08-10 12:59:18
64417,"Ontario, Canada",Canada,Ontario,,-86.000977,50.000678,False,http://twitter.com/FoodFarmNews/statuses/229949939474636800,2012-07-30 14:41:52
64418,"Ontario, Canada",Canada,Ontario,,-86.000977,50.000678,False,http://twitter.com/ontariotomato/statuses/229934744148783104,2012-07-30 13:41:29
64446,"Cheshire County, New Hampshire, United States",United States,New Hampshire,,-72.2834412,42.9525022,True,http://twitter.com/UNHCERockingham/statuses/228693055186796546,2012-07-27 03:27:27
64481,"Cheshire County, New Hampshire, United States",United States,New Hampshire,,-72.2834412,42.9525022,True,http://twitter.com/UNHCEforestry/statuses/228472698261626880,2012-07-26 12:51:50
64498,"Cheshire County, New Hampshire, United States",United States,New Hampshire,,-72.2834412,42.9525022,True,http://twitter.com/UNHExtension/statuses/227860356075253762,2012-07-24 20:18:36
64499,"Onondaga County, New York, United States",United States,New York,,-76.2257127,43.015598,True,http://twitter.com/hortamericas/statuses/227833184560222208,2012-07-24 18:30:38
64525,"Uxbridge, Durham Region, Golden Horseshoe, Ontario, Canada",Canada,Ontario,,-79.1226768,44.1088502,True,http://twitter.com/CherylTrueman/statuses/226369392139702272,2012-07-20 17:34:03
64526,"Uxbridge, Durham Region, Golden Horseshoe, Ontario, Canada",Canada,Ontario,,-79.1226768,44.1088502,True,http://twitter.com/syngentacanada/statuses/226367023121330176,2012-07-20 17:24:38
64527,"Uxbridge, Durham Region, Golden Horseshoe, Ontario, Canada",Canada,Ontario,,-79.1226768,44.1088502,True,http://twitter.com/ontariotomato/statuses/226365599696187392,2012-07-20 17:18:59
64608,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/CharlotteCP/statuses/223293283093323776,2012-07-12 05:50:41
64638,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/gardenglamour/statuses/222721993118720000,2012-07-10 16:00:35
64639,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/farm_carolina/statuses/222701078343458816,2012-07-10 14:37:29
64656,"Middlesex County, Massachusetts, United States",United States,Massachusetts,,-71.3968261,42.485452,True,http://twitter.com/growingwisdom/statuses/222326682835628033,2012-07-09 13:49:46
64667,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/NCSU_PDIC/statuses/221330058047004673,2012-07-06 19:49:32
64671,"Suffolk County, New York, United States",United States,New York,,-72.8578027,40.8832318,True,http://twitter.com/syracusedotcom/statuses/221243372407504897,2012-07-06 14:05:05
64675,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/skporter/statuses/220965609125584897,2012-07-05 19:41:21
64680,"Middlesex County, Massachusetts, United States",United States,Massachusetts,,-71.3968261,42.485452,True,http://twitter.com/SeacoastEatLocl/statuses/220551102628757505,2012-07-04 16:14:15
64681,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/GinnieforAlbany/statuses/220536685983830016,2012-07-04 15:16:57
64716,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/FruitVeggieMag/statuses/217331030548422656,2012-06-25 18:58:50
64721,"New Haven, South Central Connecticut Planning Region, Connecticut, United States",United States,Connecticut,New Haven,-72.9250518,41.3082138,True,http://twitter.com/WoollyAcres/statuses/216250178657722369,2012-06-22 19:23:54
64722,"New Haven, South Central Connecticut Planning Region, Connecticut, United States",United States,Connecticut,New Haven,-72.9250518,41.3082138,True,http://twitter.com/Indy_media_ct/statuses/216214855173160960,2012-06-22 17:03:33
64723,"New Haven, South Central Connecticut Planning Region, Connecticut, United States",United States,Connecticut,New Haven,-72.9250518,41.3082138,True,http://twitter.com/ctenvheadlines/statuses/216209497373413376,2012-06-22 16:42:15
64731,"New Haven County, South Central Connecticut Planning Region, Connecticut, United States",United States,Connecticut,,-72.90789096,41.4068579,True,http://twitter.com/joenesgarden/statuses/215752811261067264,2012-06-21 10:27:33
64734,"New Haven County, South Central Connecticut Planning Region, Connecticut, United States",United States,Connecticut,,-72.90789096,41.4068579,True,http://twitter.com/ConnGardener/statuses/215561888677888001,2012-06-20 21:48:53
64751,"Pennsylvania, United States",United States,Pennsylvania,,-77.7278831,40.9699889,False,http://twitter.com/EarthBox/statuses/214757613555023874,2012-06-18 16:32:59
64766,"New Jersey, United States",United States,New Jersey,,-74.4041622,40.0757384,False,http://twitter.com/Farmsteadlady/statuses/213610422018908161,2012-06-15 12:34:27
64767,"New Jersey, United States",United States,New Jersey,,-74.4041622,40.0757384,False,http://twitter.com/UMDHGIC/statuses/213606202142236673,2012-06-15 12:17:41
64786,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/SpudSmartMag/statuses/212270025346777089,2012-06-11 19:48:12
64787,"Manitoba, Canada",Canada,Manitoba,,-97.001038,55.001251,False,http://twitter.com/PotatoPro/statuses/212269363317837825,2012-06-11 19:45:34
64814,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/late_blight/statuses/210932816584773633,2012-06-08 03:14:37
64814,"New York, United States",United States,New York,,-75.8449946,43.1561681,False,http://twitter.com/late_blight/statuses/210932816584773633,2012-06-08 03:14:37
64822,"New Jersey, United States",United States,New Jersey,,-74.4041622,40.0757384,False,http://twitter.com/ConnGardener/statuses/210110352078286850,2012-06-05 20:46:26
64830,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/InMyGarden1/statuses/209740590005485568,2012-06-04 20:17:08
64832,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/WGXC/statuses/209732404192088064,2012-06-04 19:44:36
64833,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/ahdalzell/statuses/209729577948426243,2012-06-04 19:33:22
64834,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/margaretroach/statuses/209728842951163906,2012-06-04 19:30:27
64835,"Blair County, Pennsylvania, United States",United States,Pennsylvania,,-78.3682329,40.4870748,True,http://twitter.com/NOFANJ/statuses/209715046442483712,2012-06-04 18:35:38
64836,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/pnuts_mama/statuses/209664312074178561,2012-06-04 15:14:02
64837,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/pnuts_mama/statuses/209663839220932608,2012-06-04 15:12:09
64838,"Long Island, New York, United States",United States,New York,,-73.09942581,40.85149705,True,http://twitter.com/CornellCALS/statuses/209663315595636740,2012-06-04 15:10:04
64881,"New Jersey, United States",United States,New Jersey,,-74.4041622,40.0757384,False,http://twitter.com/yumpittsburgh/statuses/207487503274483713,2012-05-29 15:04:10
64968,"North Carolina, United States",United States,North Carolina,,-79.0392919,35.6729639,False,http://twitter.com/NOFANJ/statuses/199492659763625985,2012-05-07 13:35:31
6038,Nederland,Nederland,,,5.6343227,52.2434979,False,http://twitter.com/jonathandgjones/statuses/1415615029148258304,2021-07-15 10:11:38
6064,Nederland,Nederland,,,5.6343227,52.2434979,False,http://twitter.com/potatonewstoday/statuses/1415342461128413192,2021-07-14 16:08:33
7733,Africa,,,,17.7578122,11.5024338,False,http://twitter.com/OFABnigeria/statuses/1385523665844965376,2021-04-23 09:19:18
11206,"Rampur, Subarnapur District, Odisha, 767045, India",India,Odisha,,83.66217343972431,21.0506706,True,http://twitter.com/mtalifturk/statuses/1329363608619331585,2020-11-19 09:59:17
13473,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/PotatoesCanada/statuses/1296848998502936578,2020-08-21 16:37:50
13484,"Сахалин, Дальневосточный федеральный округ, Россия",Россия,,,143.02644118600944,50.15947595,True,http://twitter.com/AbadiaEn/statuses/1296517601250680832,2020-08-20 18:40:58
13581,"Сахалин, Дальневосточный федеральный округ, Россия",Россия,,,143.02644118600944,50.15947595,True,http://twitter.com/potatosystem1/statuses/1294863256482385920,2020-08-16 05:07:12
13959,"Prince Edward Island, Canada",Canada,Prince Edward Island,,-63.1466676,46.3355508,False,http://twitter.com/PotatoesCanada/statuses/1286322883862712320,2020-07-23 15:30:48
14971,Éire / Ireland,Éire / Ireland,,,-7.9794599,52.865196,False,http://twitter.com/ProMED_mail/statuses/1273655036720173062,2020-06-18 16:33:18
18432,"北京市, 东城区, 北京市, 100010, 中国",中国,北京市,北京市,116.3912972,39.9057136,True,http://twitter.com/Llewelyn68/statuses/1189829757053128704,2019-10-31 09:01:34
19492,United States,United States,,,-100.445882,39.7837304,False,http://twitter.com/SylviteAg/statuses/1162333181502197760,2019-08-16 12:00:00
19597,"Alba / Scotland, United Kingdom",United Kingdom,Alba / Scotland,,-4.1140518,56.7861112,False,http://twitter.com/potatonewstoday/statuses/1160559958758440961,2019-08-11 14:33:50
20156,"Pasco, Franklin County, Washington, 99301, United States",United States,Washington,Pasco,-119.0921,46.2306739,True,http://twitter.com/SpudmanMag/statuses/1151830853489762304,2019-07-18 12:27:30
20182,"Washington, United States",United States,Washington,,-120.212613,47.2868352,False,http://twitter.com/potatonewstoday/statuses/1151589536524378112,2019-07-17 20:28:35
20459,"گلگت بلتستان, پاکستان",پاکستان,گلگت بلتستان,,75.0000023,35.9999972,False,http://twitter.com/melisasamuels12/statuses/1148561580725981184,2019-07-09 11:56:34
20516,"Forter Castle, B951, Altaltan, Folda, Angus, Alba / Scotland, PH11 8QW, United Kingdom",United Kingdom,Alba / Scotland,,-3.3391095,56.76615485,True,http://twitter.com/ScotAgronomyLtd/statuses/1147198692472102912,2019-07-05 17:40:56
21690,"Florida, United States",United States,Florida,,-81.4639835,27.7567667,False,http://twitter.com/GaiaResearchMB/statuses/1124110476064038912,2019-05-03 00:36:37
21819,"Florida, United States",United States,Florida,,-81.4639835,27.7567667,False,http://twitter.com/VSC_News/statuses/1120329680224227329,2019-04-22 14:13:05
23535,"Cochabamba, Villa Coronilla, Cochabamba, Cercado, Cochabamba, Bolivia",Bolivia,Cochabamba,Cochabamba,-66.16756808852,-17.401245799999998,True,http://twitter.com/Argenpapa/statuses/1084447521013940225,2019-01-13 13:50:11
25241,"Alliston, New Tecumseth, Simcoe County, Central Ontario, Ontario, L9R 1A0, Canada",Canada,Ontario,,-79.8692321,44.1539369,True,http://twitter.com/PotatoesCanada/statuses/1035565583767666689,2018-08-31 16:30:49
25595,"Holmes County, Ohio, United States",United States,Ohio,,-81.9304045,40.5840117,True,http://twitter.com/OhioVeggieDoc/statuses/1029850175672659968,2018-08-15 21:59:50
25595,"Medina County, Ohio, United States",United States,Ohio,,-81.9382517,41.1000764,True,http://twitter.com/OhioVeggieDoc/statuses/1029850175672659968,2018-08-15 21:59:50
25651,"Illinois, United States",United States,Illinois,,-89.4337288,40.0796606,False,http://twitter.com/LawrenceKawchuk/statuses/1029078620017319936,2018-08-13 18:53:57
25651,"Wisconsin, United States",United States,Wisconsin,,-89.6884637,44.4308975,False,http://twitter.com/LawrenceKawchuk/statuses/1029078620017319936,2018-08-13 18:53:57
